sensor_id,timestamp,engine_temperature
1,2025-06-03T10:55:15.140034,90.0
1,2025-06-03T10:55:16.140034,90.0
1,2025-06-03T10:55:17.140034,90.0
1,2025-06-03T10:55:18.140034,90.0
1,2025-06-03T10:55:19.140034,90.0
1,2025-06-03T10:55:20.140034,90.0
1,2025-06-03T10:55:21.140034,90.0
1,2025-06-03T10:55:22.140034,90.0
1,2025-06-03T10:55:23.140034,90.0
1,2025-06-03T10:55:24.140034,89.46
1,2025-06-03T10:55:25.140034,89.46
1,2025-06-03T10:55:26.140034,90.0
1,2025-06-03T10:55:27.140034,90.0
1,2025-06-03T10:55:28.140034,90.0
1,2025-06-03T10:55:29.140034,89.46
1,2025-06-03T10:55:30.140034,89.46
1,2025-06-03T10:55:31.140034,90.0
1,2025-06-03T10:55:32.140034,90.0
1,2025-06-03T10:55:33.140034,90.0
1,2025-06-03T10:55:34.140034,89.46
1,2025-06-03T10:55:35.140034,89.46
1,2025-06-03T10:55:36.140034,90.0
1,2025-06-03T10:55:37.140034,90.0
1,2025-06-03T10:55:38.140034,90.0
1,2025-06-03T10:55:39.140034,89.46
1,2025-06-03T10:55:40.140034,90.0
1,2025-06-03T10:55:41.140034,90.0
1,2025-06-03T10:55:42.140034,90.0
1,2025-06-03T10:55:43.140034,90.0
1,2025-06-03T10:55:44.140034,90.0
1,2025-06-03T10:55:45.140034,90.0
1,2025-06-03T10:55:46.140034,89.46
1,2025-06-03T10:55:47.140034,90.0
1,2025-06-03T10:55:48.140034,90.0
1,2025-06-03T10:55:49.140034,90.0
1,2025-06-03T10:55:50.140034,90.0
1,2025-06-03T10:55:51.140034,89.46
1,2025-06-03T10:55:52.140034,90.0
1,2025-06-03T10:55:53.140034,90.0
1,2025-06-03T10:55:54.140034,90.0
1,2025-06-03T10:55:55.140034,90.0
1,2025-06-03T10:55:56.140034,89.46
1,2025-06-03T10:55:57.140034,90.0
1,2025-06-03T10:55:58.140034,90.0
1,2025-06-03T10:55:59.140034,90.0
1,2025-06-03T10:56:00.140034,90.0
1,2025-06-03T10:56:01.140034,89.46
1,2025-06-03T10:56:02.140034,90.0
1,2025-06-03T10:56:03.140034,89.46
1,2025-06-03T10:56:04.140034,90.0
1,2025-06-03T10:56:05.140034,89.46
1,2025-06-03T10:56:06.140034,90.0
1,2025-06-03T10:56:07.140034,89.46
1,2025-06-03T10:56:08.140034,90.0
1,2025-06-03T10:56:09.140034,89.46
1,2025-06-03T10:56:10.140034,90.0
1,2025-06-03T10:56:11.140034,90.0
1,2025-06-03T10:56:12.140034,90.0
1,2025-06-03T10:56:13.140034,90.0
1,2025-06-03T10:56:14.140034,89.46
1,2025-06-03T10:56:15.140034,90.0
1,2025-06-03T10:56:16.140034,90.0
1,2025-06-03T10:56:17.140034,90.0
1,2025-06-03T10:56:18.140034,90.0
1,2025-06-03T10:56:19.140034,90.0
1,2025-06-03T10:56:20.140034,90.0
1,2025-06-03T10:56:21.140034,90.0
1,2025-06-03T10:56:22.140034,90.0
1,2025-06-03T10:56:23.140034,89.46
1,2025-06-03T10:56:24.140034,90.0
1,2025-06-03T10:56:25.140034,90.0
1,2025-06-03T10:56:26.140034,89.46
1,2025-06-03T10:56:27.140034,90.0
1,2025-06-03T10:56:28.140034,89.46
1,2025-06-03T10:56:29.140034,90.0
1,2025-06-03T10:56:30.140034,90.0
1,2025-06-03T10:56:31.140034,90.0
1,2025-06-03T10:56:32.140034,90.0
1,2025-06-03T10:56:33.140034,90.0
1,2025-06-03T10:56:34.140034,90.0
1,2025-06-03T10:56:35.140034,90.0
1,2025-06-03T10:56:36.140034,90.0
1,2025-06-03T10:56:37.140034,89.46
1,2025-06-03T10:56:38.140034,90.0
1,2025-06-03T10:56:39.140034,90.0
1,2025-06-03T10:56:40.140034,90.0
1,2025-06-03T10:56:41.140034,90.0
1,2025-06-03T10:56:42.140034,90.0
1,2025-06-03T10:56:43.140034,90.0
1,2025-06-03T10:56:44.140034,89.46
1,2025-06-03T10:56:45.140034,90.0
1,2025-06-03T10:56:46.140034,89.46
1,2025-06-03T10:56:47.140034,89.46
1,2025-06-03T10:56:48.140034,90.0
1,2025-06-03T10:56:49.140034,90.0
1,2025-06-03T10:56:50.140034,89.46
1,2025-06-03T10:56:51.140034,90.0
1,2025-06-03T10:56:52.140034,89.46
1,2025-06-03T10:56:53.140034,90.0
1,2025-06-03T10:56:54.140034,89.46
1,2025-06-03T10:56:55.140034,90.0
1,2025-06-03T10:56:56.140034,90.0
1,2025-06-03T10:56:57.140034,90.0
1,2025-06-03T10:56:58.140034,90.0
1,2025-06-03T10:56:59.140034,90.0
1,2025-06-03T10:57:00.140034,89.46
1,2025-06-03T10:57:01.140034,90.0
1,2025-06-03T10:57:02.140034,90.0
1,2025-06-03T10:57:03.140034,90.0
1,2025-06-03T10:57:04.140034,90.0
1,2025-06-03T10:57:05.140034,89.46
1,2025-06-03T10:57:06.140034,90.0
1,2025-06-03T10:57:07.140034,90.0
1,2025-06-03T10:57:08.140034,90.0
1,2025-06-03T10:57:09.140034,90.0
1,2025-06-03T10:57:10.140034,90.0
1,2025-06-03T10:57:11.140034,89.46
1,2025-06-03T10:57:12.140034,90.0
1,2025-06-03T10:57:13.140034,90.0
1,2025-06-03T10:57:14.140034,90.0
1,2025-06-03T10:57:15.140034,90.0
1,2025-06-03T10:57:16.140034,90.0
1,2025-06-03T10:57:17.140034,90.0
1,2025-06-03T10:57:18.140034,90.0
1,2025-06-03T10:57:19.140034,89.46
1,2025-06-03T10:57:20.140034,90.0
1,2025-06-03T10:57:21.140034,89.46
1,2025-06-03T10:57:22.140034,90.0
1,2025-06-03T10:57:23.140034,89.46
1,2025-06-03T10:57:24.140034,90.0
1,2025-06-03T10:57:25.140034,89.46
1,2025-06-03T10:57:26.140034,90.0
1,2025-06-03T10:57:27.140034,90.0
1,2025-06-03T10:57:28.140034,89.46
1,2025-06-03T10:57:29.140034,90.0
1,2025-06-03T10:57:30.140034,90.0
1,2025-06-03T10:57:31.140034,90.0
1,2025-06-03T10:57:32.140034,89.46
1,2025-06-03T10:57:33.140034,90.0
1,2025-06-03T10:57:34.140034,90.0
1,2025-06-03T10:57:35.140034,89.46
1,2025-06-03T10:57:36.140034,89.46
1,2025-06-03T10:57:37.140034,90.0
1,2025-06-03T10:57:38.140034,90.0
1,2025-06-03T10:57:39.140034,90.0
1,2025-06-03T10:57:40.140034,89.46
1,2025-06-03T10:57:41.140034,89.46
1,2025-06-03T10:57:42.140034,89.46
1,2025-06-03T10:57:43.140034,89.46
1,2025-06-03T10:57:44.140034,89.46
1,2025-06-03T10:57:45.140034,90.0
1,2025-06-03T10:57:46.140034,90.0
1,2025-06-03T10:57:47.140034,90.0
1,2025-06-03T10:57:48.140034,90.0
1,2025-06-03T10:57:49.140034,90.0
1,2025-06-03T10:57:50.140034,90.0
1,2025-06-03T10:57:51.140034,89.46
1,2025-06-03T10:57:52.140034,90.0
1,2025-06-03T10:57:53.140034,85.14
1,2025-06-03T10:57:54.140034,89.46
1,2025-06-03T10:57:55.140034,87.36
1,2025-06-03T10:57:56.140034,88.47
1,2025-06-03T10:57:57.140034,89.85
1,2025-06-03T10:57:58.140034,90.0
1,2025-06-03T10:57:59.140034,90.0
1,2025-06-03T10:58:00.140034,90.0
1,2025-06-03T10:58:01.140034,89.46
1,2025-06-03T10:58:02.140034,90.0
1,2025-06-03T10:58:03.140034,89.46
1,2025-06-03T10:58:04.140034,90.0
1,2025-06-03T10:58:05.140034,90.0
1,2025-06-03T10:58:06.140034,89.46
1,2025-06-03T10:58:07.140034,90.0
1,2025-06-03T10:58:08.140034,90.0
1,2025-06-03T10:58:09.140034,89.46
1,2025-06-03T10:58:10.140034,90.0
1,2025-06-03T10:58:11.140034,90.0
1,2025-06-03T10:58:12.140034,90.0
1,2025-06-03T10:58:13.140034,89.46
1,2025-06-03T10:58:14.140034,90.0
1,2025-06-03T10:58:15.140034,90.0
1,2025-06-03T10:58:16.140034,90.0
1,2025-06-03T10:58:17.140034,90.0
1,2025-06-03T10:58:18.140034,90.0
1,2025-06-03T10:58:19.140034,90.0
1,2025-06-03T10:58:20.140034,90.0
1,2025-06-03T10:58:21.140034,90.0
1,2025-06-03T10:58:22.140034,89.46
1,2025-06-03T10:58:23.140034,90.0
1,2025-06-03T10:58:24.140034,90.0
1,2025-06-03T10:58:25.140034,90.0
1,2025-06-03T10:58:26.140034,90.0
1,2025-06-03T10:58:27.140034,90.0
1,2025-06-03T10:58:28.140034,90.0
1,2025-06-03T10:58:29.140034,90.0
1,2025-06-03T10:58:30.140034,90.0
1,2025-06-03T10:58:31.140034,90.0
1,2025-06-03T10:58:32.140034,89.46
1,2025-06-03T10:58:33.140034,89.46
1,2025-06-03T10:58:34.140034,89.46
1,2025-06-03T10:58:35.140034,90.0
1,2025-06-03T10:58:36.140034,90.0
1,2025-06-03T10:58:37.140034,90.0
1,2025-06-03T10:58:38.140034,90.0
1,2025-06-03T10:58:39.140034,89.46
1,2025-06-03T10:58:40.140034,90.0
1,2025-06-03T10:58:41.140034,90.0
1,2025-06-03T10:58:42.140034,90.0
1,2025-06-03T10:58:43.140034,90.0
1,2025-06-03T10:58:44.140034,90.0
1,2025-06-03T10:58:45.140034,90.0
1,2025-06-03T10:58:46.140034,90.0
1,2025-06-03T10:58:47.140034,90.0
1,2025-06-03T10:58:48.140034,90.0
1,2025-06-03T10:58:49.140034,90.0
1,2025-06-03T10:58:50.140034,90.0
1,2025-06-03T10:58:51.140034,89.46
1,2025-06-03T10:58:52.140034,90.0
1,2025-06-03T10:58:53.140034,90.0
1,2025-06-03T10:58:54.140034,90.0
1,2025-06-03T10:58:55.140034,90.0
1,2025-06-03T10:58:56.140034,90.0
1,2025-06-03T10:58:57.140034,90.0
1,2025-06-03T10:58:58.140034,90.0
1,2025-06-03T10:58:59.140034,89.46
1,2025-06-03T10:59:00.140034,90.0
1,2025-06-03T10:59:01.140034,90.0
1,2025-06-03T10:59:02.140034,90.0
1,2025-06-03T10:59:03.140034,90.0
1,2025-06-03T10:59:04.140034,90.0
1,2025-06-03T10:59:05.140034,89.46
1,2025-06-03T10:59:06.140034,90.0
1,2025-06-03T10:59:07.140034,90.0
1,2025-06-03T10:59:08.140034,90.0
1,2025-06-03T10:59:09.140034,90.0
1,2025-06-03T10:59:10.140034,90.0
1,2025-06-03T10:59:11.140034,90.0
1,2025-06-03T10:59:12.140034,90.0
1,2025-06-03T10:59:13.140034,90.0
1,2025-06-03T10:59:14.140034,90.0
1,2025-06-03T10:59:15.140034,90.0
1,2025-06-03T10:59:16.140034,90.0
1,2025-06-03T10:59:17.140034,90.0
1,2025-06-03T10:59:18.140034,90.0
1,2025-06-03T10:59:19.140034,90.0
1,2025-06-03T10:59:20.140034,90.0
1,2025-06-03T10:59:21.140034,90.0
1,2025-06-03T10:59:22.140034,90.0
1,2025-06-03T10:59:23.140034,90.0
1,2025-06-03T10:59:24.140034,90.0
1,2025-06-03T10:59:25.140034,90.0
1,2025-06-03T10:59:26.140034,90.0
1,2025-06-03T10:59:27.140034,89.46
1,2025-06-03T10:59:28.140034,90.0
1,2025-06-03T10:59:29.140034,90.0
1,2025-06-03T10:59:30.140034,90.0
1,2025-06-03T10:59:31.140034,89.46
1,2025-06-03T10:59:32.140034,90.0
1,2025-06-03T10:59:33.140034,90.0
1,2025-06-03T10:59:34.140034,90.0
1,2025-06-03T10:59:35.140034,90.0
1,2025-06-03T10:59:36.140034,90.0
1,2025-06-03T10:59:37.140034,90.0
1,2025-06-03T10:59:38.140034,90.0
1,2025-06-03T10:59:39.140034,90.0
1,2025-06-03T10:59:40.140034,89.46
1,2025-06-03T10:59:41.140034,90.0
1,2025-06-03T10:59:42.140034,89.46
1,2025-06-03T10:59:43.140034,90.0
1,2025-06-03T10:59:44.140034,90.0
1,2025-06-03T10:59:45.140034,90.0
1,2025-06-03T10:59:46.140034,89.46
1,2025-06-03T10:59:47.140034,90.0
1,2025-06-03T10:59:48.140034,90.0
1,2025-06-03T10:59:49.140034,90.0
1,2025-06-03T10:59:50.140034,90.0
1,2025-06-03T10:59:51.140034,90.0
1,2025-06-03T10:59:52.140034,90.0
1,2025-06-03T10:59:53.140034,90.0
1,2025-06-03T10:59:54.140034,90.0
1,2025-06-03T10:59:55.140034,89.46
1,2025-06-03T10:59:56.140034,90.0
1,2025-06-03T10:59:57.140034,90.0
1,2025-06-03T10:59:58.140034,89.46
1,2025-06-03T10:59:59.140034,89.46
1,2025-06-03T11:00:00.140034,90.0
1,2025-06-03T11:00:01.140034,90.0
1,2025-06-03T11:00:02.140034,89.46
1,2025-06-03T11:00:03.140034,90.0
1,2025-06-03T11:00:04.140034,89.46
1,2025-06-03T11:00:05.140034,89.46
1,2025-06-03T11:00:06.140034,90.0
1,2025-06-03T11:00:07.140034,90.0
1,2025-06-03T11:00:08.140034,90.0
1,2025-06-03T11:00:09.140034,90.0
1,2025-06-03T11:00:10.140034,90.0
1,2025-06-03T11:00:11.140034,90.0
1,2025-06-03T11:00:12.140034,90.0
1,2025-06-03T11:00:13.140034,90.0
1,2025-06-03T11:00:14.140034,89.46
1,2025-06-03T11:00:15.140034,90.0
1,2025-06-03T11:00:16.140034,90.0
1,2025-06-03T11:00:17.140034,90.0
1,2025-06-03T11:00:18.140034,90.0
1,2025-06-03T11:00:19.140034,90.0
1,2025-06-03T11:00:20.140034,90.0
1,2025-06-03T11:00:21.140034,89.46
1,2025-06-03T11:00:22.140034,89.46
1,2025-06-03T11:00:23.140034,89.46
1,2025-06-03T11:00:24.140034,90.0
1,2025-06-03T11:00:25.140034,90.0
1,2025-06-03T11:00:26.140034,89.46
1,2025-06-03T11:00:27.140034,90.0
1,2025-06-03T11:00:28.140034,90.0
1,2025-06-03T11:00:29.140034,89.46
1,2025-06-03T11:00:30.140034,89.46
1,2025-06-03T11:00:31.140034,89.46
1,2025-06-03T11:00:32.140034,90.0
1,2025-06-03T11:00:33.140034,90.0
1,2025-06-03T11:00:34.140034,90.0
1,2025-06-03T11:00:35.140034,90.0
1,2025-06-03T11:00:36.140034,90.0
1,2025-06-03T11:00:37.140034,90.0
1,2025-06-03T11:00:38.140034,89.46
1,2025-06-03T11:00:39.140034,90.0
1,2025-06-03T11:00:40.140034,90.0
1,2025-06-03T11:00:41.140034,90.0
1,2025-06-03T11:00:42.140034,90.0
1,2025-06-03T11:00:43.140034,90.0
1,2025-06-03T11:00:44.140034,90.0
1,2025-06-03T11:00:45.140034,90.0
1,2025-06-03T11:00:46.140034,90.0
1,2025-06-03T11:00:47.140034,90.0
1,2025-06-03T11:00:48.140034,90.0
1,2025-06-03T11:00:49.140034,90.0
1,2025-06-03T11:00:50.140034,90.0
1,2025-06-03T11:00:51.140034,90.0
1,2025-06-03T11:00:52.140034,90.0
1,2025-06-03T11:00:53.140034,90.0
1,2025-06-03T11:00:54.140034,90.0
1,2025-06-03T11:00:55.140034,90.0
1,2025-06-03T11:00:56.140034,89.46
1,2025-06-03T11:00:57.140034,90.0
1,2025-06-03T11:00:58.140034,89.46
1,2025-06-03T11:00:59.140034,90.0
1,2025-06-03T11:01:00.140034,89.46
1,2025-06-03T11:01:01.140034,89.46
1,2025-06-03T11:01:02.140034,90.0
1,2025-06-03T11:01:03.140034,90.0
1,2025-06-03T11:01:04.140034,90.0
1,2025-06-03T11:01:05.140034,90.0
1,2025-06-03T11:01:06.140034,90.0
1,2025-06-03T11:01:07.140034,90.0
1,2025-06-03T11:01:08.140034,90.0
1,2025-06-03T11:01:09.140034,89.46
1,2025-06-03T11:01:10.140034,90.0
1,2025-06-03T11:01:11.140034,90.0
1,2025-06-03T11:01:12.140034,89.46
1,2025-06-03T11:01:13.140034,90.0
1,2025-06-03T11:01:14.140034,90.0
1,2025-06-03T11:01:15.140034,90.0
1,2025-06-03T11:01:16.140034,90.0
1,2025-06-03T11:01:17.140034,90.0
1,2025-06-03T11:01:18.140034,90.0
1,2025-06-03T11:01:19.140034,89.46
1,2025-06-03T11:01:20.140034,90.0
1,2025-06-03T11:01:21.140034,90.0
1,2025-06-03T11:01:22.140034,90.0
1,2025-06-03T11:01:23.140034,90.0
1,2025-06-03T11:01:24.140034,90.0
1,2025-06-03T11:01:25.140034,89.46
1,2025-06-03T11:01:26.140034,89.46
1,2025-06-03T11:01:27.140034,90.0
1,2025-06-03T11:01:28.140034,90.0
1,2025-06-03T11:01:29.140034,90.0
1,2025-06-03T11:01:30.140034,90.0
1,2025-06-03T11:01:31.140034,90.0
1,2025-06-03T11:01:32.140034,90.0
1,2025-06-03T11:01:33.140034,90.0
1,2025-06-03T11:01:34.140034,90.0
1,2025-06-03T11:01:35.140034,89.46
1,2025-06-03T11:01:36.140034,90.0
1,2025-06-03T11:01:37.140034,90.0
1,2025-06-03T11:01:38.140034,90.0
1,2025-06-03T11:01:39.140034,90.0
1,2025-06-03T11:01:40.140034,90.0
1,2025-06-03T11:01:41.140034,90.0
1,2025-06-03T11:01:42.140034,90.0
1,2025-06-03T11:01:43.140034,90.0
1,2025-06-03T11:01:44.140034,90.0
1,2025-06-03T11:01:45.140034,90.0
1,2025-06-03T11:01:46.140034,90.0
1,2025-06-03T11:01:47.140034,90.0
1,2025-06-03T11:01:48.140034,90.0
1,2025-06-03T11:01:49.140034,90.0
1,2025-06-03T11:01:50.140034,90.0
1,2025-06-03T11:01:51.140034,90.0
1,2025-06-03T11:01:52.140034,90.0
1,2025-06-03T11:01:53.140034,90.0
1,2025-06-03T11:01:54.140034,90.0
1,2025-06-03T11:01:55.140034,90.0
1,2025-06-03T11:01:56.140034,90.0
1,2025-06-03T11:01:57.140034,90.0
1,2025-06-03T11:01:58.140034,90.0
1,2025-06-03T11:01:59.140034,90.0
1,2025-06-03T11:02:00.140034,90.0
1,2025-06-03T11:02:01.140034,89.46
1,2025-06-03T11:02:02.140034,90.0
1,2025-06-03T11:02:03.140034,89.46
1,2025-06-03T11:02:04.140034,85.88
1,2025-06-03T11:02:05.140034,83.25
1,2025-06-03T11:02:06.140034,89.46
1,2025-06-03T11:02:07.140034,85.51
1,2025-06-03T11:02:08.140034,89.46
1,2025-06-03T11:02:09.140034,87.74
1,2025-06-03T11:02:10.140034,88.87
1,2025-06-03T11:02:11.140034,90.0
1,2025-06-03T11:02:12.140034,90.0
1,2025-06-03T11:02:13.140034,90.0
1,2025-06-03T11:02:14.140034,90.0
1,2025-06-03T11:02:15.140034,90.0
1,2025-06-03T11:02:16.140034,90.0
1,2025-06-03T11:02:17.140034,89.46
1,2025-06-03T11:02:18.140034,90.0
1,2025-06-03T11:02:19.140034,90.0
1,2025-06-03T11:02:20.140034,90.0
1,2025-06-03T11:02:21.140034,90.0
1,2025-06-03T11:02:22.140034,90.0
1,2025-06-03T11:02:23.140034,90.0
1,2025-06-03T11:02:24.140034,90.0
1,2025-06-03T11:02:25.140034,89.46
1,2025-06-03T11:02:26.140034,90.0
1,2025-06-03T11:02:27.140034,90.0
1,2025-06-03T11:02:28.140034,90.0
1,2025-06-03T11:02:29.140034,90.0
1,2025-06-03T11:02:30.140034,90.0
1,2025-06-03T11:02:31.140034,90.0
1,2025-06-03T11:02:32.140034,90.0
1,2025-06-03T11:02:33.140034,90.0
1,2025-06-03T11:02:34.140034,90.0
1,2025-06-03T11:02:35.140034,90.0
1,2025-06-03T11:02:36.140034,90.0
1,2025-06-03T11:02:37.140034,89.46
1,2025-06-03T11:02:38.140034,89.46
1,2025-06-03T11:02:39.140034,90.0
1,2025-06-03T11:02:40.140034,89.46
1,2025-06-03T11:02:41.140034,90.0
1,2025-06-03T11:02:42.140034,90.0
1,2025-06-03T11:02:43.140034,90.0
1,2025-06-03T11:02:44.140034,90.0
1,2025-06-03T11:02:45.140034,89.46
1,2025-06-03T11:02:46.140034,89.46
1,2025-06-03T11:02:47.140034,90.0
1,2025-06-03T11:02:48.140034,90.0
1,2025-06-03T11:02:49.140034,89.46
1,2025-06-03T11:02:50.140034,90.0
1,2025-06-03T11:02:51.140034,90.0
1,2025-06-03T11:02:52.140034,90.0
1,2025-06-03T11:02:53.140034,90.0
1,2025-06-03T11:02:54.140034,90.0
1,2025-06-03T11:02:55.140034,90.0
1,2025-06-03T11:02:56.140034,90.0
1,2025-06-03T11:02:57.140034,89.46
1,2025-06-03T11:02:58.140034,90.0
1,2025-06-03T11:02:59.140034,90.0
1,2025-06-03T11:03:00.140034,89.46
1,2025-06-03T11:03:01.140034,90.0
1,2025-06-03T11:03:02.140034,90.0
1,2025-06-03T11:03:03.140034,90.0
1,2025-06-03T11:03:04.140034,89.46
1,2025-06-03T11:03:05.140034,90.0
1,2025-06-03T11:03:06.140034,90.0
1,2025-06-03T11:03:07.140034,90.0
1,2025-06-03T11:03:08.140034,90.0
1,2025-06-03T11:03:09.140034,90.0
1,2025-06-03T11:03:10.140034,89.46
1,2025-06-03T11:03:11.140034,90.0
1,2025-06-03T11:03:12.140034,90.0
1,2025-06-03T11:03:13.140034,90.0
1,2025-06-03T11:03:14.140034,90.0
1,2025-06-03T11:03:15.140034,90.0
1,2025-06-03T11:03:16.140034,90.0
1,2025-06-03T11:03:17.140034,89.46
1,2025-06-03T11:03:18.140034,90.0
1,2025-06-03T11:03:19.140034,90.0
1,2025-06-03T11:03:20.140034,89.46
1,2025-06-03T11:03:21.140034,90.0
1,2025-06-03T11:03:22.140034,90.0
1,2025-06-03T11:03:23.140034,90.0
1,2025-06-03T11:03:24.140034,90.0
1,2025-06-03T11:03:25.140034,90.0
1,2025-06-03T11:03:26.140034,90.0
1,2025-06-03T11:03:27.140034,90.0
1,2025-06-03T11:03:28.140034,90.0
1,2025-06-03T11:03:29.140034,90.0
1,2025-06-03T11:03:30.140034,90.0
1,2025-06-03T11:03:31.140034,90.0
1,2025-06-03T11:03:32.140034,90.0
1,2025-06-03T11:03:33.140034,90.0
1,2025-06-03T11:03:34.140034,90.0
1,2025-06-03T11:03:35.140034,90.0
1,2025-06-03T11:03:36.140034,90.0
1,2025-06-03T11:03:37.140034,90.0
1,2025-06-03T11:03:38.140034,90.0
1,2025-06-03T11:03:39.140034,89.46
1,2025-06-03T11:03:40.140034,90.0
1,2025-06-03T11:03:41.140034,90.0
1,2025-06-03T11:03:42.140034,90.0
1,2025-06-03T11:03:43.140034,90.0
1,2025-06-03T11:03:44.140034,90.0
1,2025-06-03T11:03:45.140034,90.0
1,2025-06-03T11:03:46.140034,90.0
1,2025-06-03T11:03:47.140034,89.46
1,2025-06-03T11:03:48.140034,90.0
1,2025-06-03T11:03:49.140034,90.0
1,2025-06-03T11:03:50.140034,90.0
1,2025-06-03T11:03:51.140034,90.0
1,2025-06-03T11:03:52.140034,90.0
1,2025-06-03T11:03:53.140034,90.0
1,2025-06-03T11:03:54.140034,90.0
1,2025-06-03T11:03:55.140034,90.0
1,2025-06-03T11:03:56.140034,90.0
1,2025-06-03T11:03:57.140034,89.46
1,2025-06-03T11:03:58.140034,90.0
1,2025-06-03T11:03:59.140034,89.46
1,2025-06-03T11:04:00.140034,90.0
1,2025-06-03T11:04:01.140034,90.0
1,2025-06-03T11:04:02.140034,90.0
1,2025-06-03T11:04:03.140034,90.0
1,2025-06-03T11:04:04.140034,90.0
1,2025-06-03T11:04:05.140034,90.0
1,2025-06-03T11:04:06.140034,90.0
1,2025-06-03T11:04:07.140034,90.0
1,2025-06-03T11:04:08.140034,90.0
1,2025-06-03T11:04:09.140034,89.46
1,2025-06-03T11:04:10.140034,86.21
1,2025-06-03T11:04:11.140034,82.58
1,2025-06-03T11:04:12.140034,83.69
1,2025-06-03T11:04:13.140034,85.19
1,2025-06-03T11:04:14.140034,89.46
1,2025-06-03T11:04:15.140034,87.57
1,2025-06-03T11:04:16.140034,88.74
1,2025-06-03T11:04:17.140034,89.46
1,2025-06-03T11:04:18.140034,90.0
1,2025-06-03T11:04:19.140034,89.46
1,2025-06-03T11:04:20.140034,90.0
1,2025-06-03T11:04:21.140034,90.0
1,2025-06-03T11:04:22.140034,90.0
1,2025-06-03T11:04:23.140034,90.0
1,2025-06-03T11:04:24.140034,90.0
1,2025-06-03T11:04:25.140034,90.0
1,2025-06-03T11:04:26.140034,90.0
1,2025-06-03T11:04:27.140034,90.0
1,2025-06-03T11:04:28.140034,90.0
1,2025-06-03T11:04:29.140034,90.0
1,2025-06-03T11:04:30.140034,90.0
1,2025-06-03T11:04:31.140034,90.0
1,2025-06-03T11:04:32.140034,90.0
1,2025-06-03T11:04:33.140034,90.0
1,2025-06-03T11:04:34.140034,90.0
1,2025-06-03T11:04:35.140034,89.46
1,2025-06-03T11:04:36.140034,89.46
1,2025-06-03T11:04:37.140034,89.46
1,2025-06-03T11:04:38.140034,90.0
1,2025-06-03T11:04:39.140034,90.0
1,2025-06-03T11:04:40.140034,89.46
1,2025-06-03T11:04:41.140034,90.0
1,2025-06-03T11:04:42.140034,89.46
1,2025-06-03T11:04:43.140034,90.0
1,2025-06-03T11:04:44.140034,90.0
1,2025-06-03T11:04:45.140034,90.0
1,2025-06-03T11:04:46.140034,90.0
1,2025-06-03T11:04:47.140034,90.0
1,2025-06-03T11:04:48.140034,90.0
1,2025-06-03T11:04:49.140034,90.0
1,2025-06-03T11:04:50.140034,90.0
1,2025-06-03T11:04:51.140034,90.0
1,2025-06-03T11:04:52.140034,90.0
1,2025-06-03T11:04:53.140034,90.0
1,2025-06-03T11:04:54.140034,90.0
1,2025-06-03T11:04:55.140034,90.0
1,2025-06-03T11:04:56.140034,89.46
1,2025-06-03T11:04:57.140034,90.0
1,2025-06-03T11:04:58.140034,89.46
1,2025-06-03T11:04:59.140034,90.0
1,2025-06-03T11:05:00.140034,90.0
1,2025-06-03T11:05:01.140034,89.46
1,2025-06-03T11:05:02.140034,89.46
1,2025-06-03T11:05:03.140034,90.0
1,2025-06-03T11:05:04.140034,90.0
1,2025-06-03T11:05:05.140034,90.0
1,2025-06-03T11:05:06.140034,89.46
1,2025-06-03T11:05:07.140034,90.0
1,2025-06-03T11:05:08.140034,90.0
1,2025-06-03T11:05:09.140034,90.0
1,2025-06-03T11:05:10.140034,90.0
1,2025-06-03T11:05:11.140034,90.0
1,2025-06-03T11:05:12.140034,90.0
1,2025-06-03T11:05:13.140034,90.0
1,2025-06-03T11:05:14.140034,89.46
1,2025-06-03T11:05:15.140034,90.0
1,2025-06-03T11:05:16.140034,90.0
1,2025-06-03T11:05:17.140034,90.0
1,2025-06-03T11:05:18.140034,89.46
1,2025-06-03T11:05:19.140034,90.0
1,2025-06-03T11:05:20.140034,90.0
1,2025-06-03T11:05:21.140034,90.0
1,2025-06-03T11:05:22.140034,90.0
1,2025-06-03T11:05:23.140034,90.0
1,2025-06-03T11:05:24.140034,90.0
1,2025-06-03T11:05:25.140034,89.46
1,2025-06-03T11:05:26.140034,90.0
1,2025-06-03T11:05:27.140034,90.0
1,2025-06-03T11:05:28.140034,90.0
1,2025-06-03T11:05:29.140034,90.0
1,2025-06-03T11:05:30.140034,90.0
1,2025-06-03T11:05:31.140034,89.46
1,2025-06-03T11:05:32.140034,90.0
1,2025-06-03T11:05:33.140034,90.0
1,2025-06-03T11:05:34.140034,90.0
1,2025-06-03T11:05:35.140034,89.46
1,2025-06-03T11:05:36.140034,90.0
1,2025-06-03T11:05:37.140034,90.0
1,2025-06-03T11:05:38.140034,90.0
1,2025-06-03T11:05:39.140034,90.0
1,2025-06-03T11:05:40.140034,89.46
1,2025-06-03T11:05:41.140034,90.0
1,2025-06-03T11:05:42.140034,90.0
1,2025-06-03T11:05:43.140034,90.0
1,2025-06-03T11:05:44.140034,90.0
1,2025-06-03T11:05:45.140034,90.0
1,2025-06-03T11:05:46.140034,90.0
1,2025-06-03T11:05:47.140034,90.0
1,2025-06-03T11:05:48.140034,90.0
1,2025-06-03T11:05:49.140034,90.0
