sensor_id,timestamp,speed
2,2025-06-03T10:54:22.140034,53.12
2,2025-06-03T10:54:23.140034,56.6
2,2025-06-03T10:54:24.140034,60.45
2,2025-06-03T10:54:25.140034,63.42
2,2025-06-03T10:54:26.140034,66.93
2,2025-06-03T10:54:27.140034,70.39
2,2025-06-03T10:54:28.140034,66.8
2,2025-06-03T10:54:29.140034,70.7
2,2025-06-03T10:54:30.140034,69.61
2,2025-06-03T10:54:31.140034,73.06
2,2025-06-03T10:54:32.140034,70.17
2,2025-06-03T10:54:33.140034,67.92
2,2025-06-03T10:54:34.140034,72.33
2,2025-06-03T10:54:35.140034,70.54
2,2025-06-03T10:54:36.140034,67.8
2,2025-06-03T10:54:37.140034,71.16
2,2025-06-03T10:54:38.140034,68.14
2,2025-06-03T10:54:39.140034,71.0
2,2025-06-03T10:54:40.140034,67.76
2,2025-06-03T10:54:41.140034,70.62
2,2025-06-03T10:54:42.140034,69.33
2,2025-06-03T10:54:43.140034,73.38
2,2025-06-03T10:54:44.140034,77.28
2,2025-06-03T10:54:45.140034,80.34
2,2025-06-03T10:54:46.140034,82.9
2,2025-06-03T10:54:47.140034,86.82
2,2025-06-03T10:54:48.140034,91.11
2,2025-06-03T10:54:49.140034,94.66
2,2025-06-03T10:54:50.140034,97.76
2,2025-06-03T10:54:51.140034,101.68
2,2025-06-03T10:54:52.140034,99.63
2,2025-06-03T10:54:53.140034,103.14
2,2025-06-03T10:54:54.140034,99.78
2,2025-06-03T10:54:55.140034,103.37
2,2025-06-03T10:54:56.140034,101.84
2,2025-06-03T10:54:57.140034,100.15
2,2025-06-03T10:54:58.140034,96.31
2,2025-06-03T10:54:59.140034,100.03
2,2025-06-03T10:55:00.140034,96.18
2,2025-06-03T10:55:01.140034,99.77
2,2025-06-03T10:55:02.140034,102.78
2,2025-06-03T10:55:03.140034,99.21
2,2025-06-03T10:55:04.140034,103.37
2,2025-06-03T10:55:05.140034,101.67
2,2025-06-03T10:55:06.140034,99.1
2,2025-06-03T10:55:07.140034,95.56
2,2025-06-03T10:55:08.140034,94.39
2,2025-06-03T10:55:09.140034,91.75
2,2025-06-03T10:55:10.140034,90.57
2,2025-06-03T10:55:11.140034,89.41
2,2025-06-03T10:55:12.140034,87.04
2,2025-06-03T10:55:13.140034,84.96
2,2025-06-03T10:55:14.140034,81.9
2,2025-06-03T10:55:15.140034,78.24
2,2025-06-03T10:55:16.140034,77.23
2,2025-06-03T10:55:17.140034,73.83
2,2025-06-03T10:55:18.140034,72.69
2,2025-06-03T10:55:19.140034,71.64
2,2025-06-03T10:55:20.140034,70.5
2,2025-06-03T10:55:21.140034,68.91
2,2025-06-03T10:55:22.140034,66.76
2,2025-06-03T10:55:23.140034,64.84
2,2025-06-03T10:55:24.140034,61.8
2,2025-06-03T10:55:25.140034,58.24
2,2025-06-03T10:55:26.140034,57.21
2,2025-06-03T10:55:27.140034,55.97
2,2025-06-03T10:55:28.140034,53.52
2,2025-06-03T10:55:29.140034,51.74
2,2025-06-03T10:55:30.140034,49.5
2,2025-06-03T10:55:31.140034,45.95
2,2025-06-03T10:55:32.140034,42.47
2,2025-06-03T10:55:33.140034,39.12
2,2025-06-03T10:55:34.140034,37.97
2,2025-06-03T10:55:35.140034,34.16
2,2025-06-03T10:55:36.140034,31.73
2,2025-06-03T10:55:37.140034,30.16
2,2025-06-03T10:55:38.140034,28.29
2,2025-06-03T10:55:39.140034,25.15
2,2025-06-03T10:55:40.140034,21.85
2,2025-06-03T10:55:41.140034,19.26
2,2025-06-03T10:55:42.140034,16.49
2,2025-06-03T10:55:43.140034,14.8
2,2025-06-03T10:55:44.140034,11.11
2,2025-06-03T10:55:45.140034,7.57
2,2025-06-03T10:55:46.140034,4.1
2,2025-06-03T10:55:47.140034,2.65
2,2025-06-03T10:55:48.140034,5.32
2,2025-06-03T10:55:49.140034,9.32
2,2025-06-03T10:55:50.140034,13.24
2,2025-06-03T10:55:51.140034,17.27
2,2025-06-03T10:55:52.140034,20.51
2,2025-06-03T10:55:53.140034,24.86
2,2025-06-03T10:55:54.140034,28.07
2,2025-06-03T10:55:55.140034,31.3
2,2025-06-03T10:55:56.140034,29.55
2,2025-06-03T10:55:57.140034,33.7
2,2025-06-03T10:55:58.140034,31.39
2,2025-06-03T10:55:59.140034,27.77
2,2025-06-03T10:56:00.140034,31.15
2,2025-06-03T10:56:01.140034,29.76
2,2025-06-03T10:56:02.140034,34.13
2,2025-06-03T10:56:03.140034,32.01
2,2025-06-03T10:56:04.140034,28.52
2,2025-06-03T10:56:05.140034,31.26
2,2025-06-03T10:56:06.140034,30.13
2,2025-06-03T10:56:07.140034,26.39
2,2025-06-03T10:56:08.140034,30.02
2,2025-06-03T10:56:09.140034,33.42
2,2025-06-03T10:56:10.140034,37.7
2,2025-06-03T10:56:11.140034,40.47
2,2025-06-03T10:56:12.140034,43.3
2,2025-06-03T10:56:13.140034,46.88
2,2025-06-03T10:56:14.140034,50.99
2,2025-06-03T10:56:15.140034,48.23
2,2025-06-03T10:56:16.140034,52.67
2,2025-06-03T10:56:17.140034,49.33
2,2025-06-03T10:56:18.140034,52.6
2,2025-06-03T10:56:19.140034,51.09
2,2025-06-03T10:56:20.140034,48.2
2,2025-06-03T10:56:21.140034,50.9
2,2025-06-03T10:56:22.140034,47.93
2,2025-06-03T10:56:23.140034,50.86
2,2025-06-03T10:56:24.140034,47.41
2,2025-06-03T10:56:25.140034,51.63
2,2025-06-03T10:56:26.140034,49.61
2,2025-06-03T10:56:27.140034,53.91
2,2025-06-03T10:56:28.140034,52.22
2,2025-06-03T10:56:29.140034,55.1
2,2025-06-03T10:56:30.140034,58.06
2,2025-06-03T10:56:31.140034,60.92
2,2025-06-03T10:56:32.140034,63.93
2,2025-06-03T10:56:33.140034,67.22
2,2025-06-03T10:56:34.140034,71.66
2,2025-06-03T10:56:35.140034,68.75
2,2025-06-03T10:56:36.140034,72.73
2,2025-06-03T10:56:37.140034,68.73
2,2025-06-03T10:56:38.140034,72.86
2,2025-06-03T10:56:39.140034,71.58
2,2025-06-03T10:56:40.140034,69.42
2,2025-06-03T10:56:41.140034,72.28
2,2025-06-03T10:56:42.140034,71.2
2,2025-06-03T10:56:43.140034,68.12
2,2025-06-03T10:56:44.140034,71.29
2,2025-06-03T10:56:45.140034,68.06
2,2025-06-03T10:56:46.140034,71.88
2,2025-06-03T10:56:47.140034,70.38
2,2025-06-03T10:56:48.140034,69.32
2,2025-06-03T10:56:49.140034,72.24
2,2025-06-03T10:56:50.140034,76.4
2,2025-06-03T10:56:51.140034,80.11
2,2025-06-03T10:56:52.140034,83.61
2,2025-06-03T10:56:53.140034,86.76
2,2025-06-03T10:56:54.140034,91.05
2,2025-06-03T10:56:55.140034,94.8
2,2025-06-03T10:56:56.140034,97.92
2,2025-06-03T10:56:57.140034,101.73
2,2025-06-03T10:56:58.140034,98.0
2,2025-06-03T10:56:59.140034,101.03
2,2025-06-03T10:57:00.140034,99.59
2,2025-06-03T10:57:01.140034,102.44
2,2025-06-03T10:57:02.140034,98.95
2,2025-06-03T10:57:03.140034,101.65
2,2025-06-03T10:57:04.140034,99.61
2,2025-06-03T10:57:05.140034,103.29
2,2025-06-03T10:57:06.140034,100.08
2,2025-06-03T10:57:07.140034,98.38
2,2025-06-03T10:57:08.140034,101.47
2,2025-06-03T10:57:09.140034,99.65
2,2025-06-03T10:57:10.140034,103.67
2,2025-06-03T10:57:11.140034,101.34
2,2025-06-03T10:57:12.140034,99.32
2,2025-06-03T10:57:13.140034,98.09
2,2025-06-03T10:57:14.140034,96.16
2,2025-06-03T10:57:15.140034,92.33
2,2025-06-03T10:57:16.140034,89.97
2,2025-06-03T10:57:17.140034,86.53
2,2025-06-03T10:57:18.140034,85.44
2,2025-06-03T10:57:19.140034,82.9
2,2025-06-03T10:57:20.140034,81.21
2,2025-06-03T10:57:21.140034,77.41
2,2025-06-03T10:57:22.140034,75.47
2,2025-06-03T10:57:23.140034,71.58
2,2025-06-03T10:57:24.140034,69.93
2,2025-06-03T10:57:25.140034,68.43
2,2025-06-03T10:57:26.140034,65.43
2,2025-06-03T10:57:27.140034,62.94
2,2025-06-03T10:57:28.140034,59.62
2,2025-06-03T10:57:29.140034,58.3
2,2025-06-03T10:57:30.140034,56.68
2,2025-06-03T10:57:31.140034,54.86
2,2025-06-03T10:57:32.140034,52.51
2,2025-06-03T10:57:33.140034,50.41
2,2025-06-03T10:57:34.140034,48.87
2,2025-06-03T10:57:35.140034,45.63
2,2025-06-03T10:57:36.140034,41.64
2,2025-06-03T10:57:37.140034,39.79
2,2025-06-03T10:57:38.140034,35.81
2,2025-06-03T10:57:39.140034,33.78
2,2025-06-03T10:57:40.140034,31.19
2,2025-06-03T10:57:41.140034,28.01
2,2025-06-03T10:57:42.140034,24.88
2,2025-06-03T10:57:43.140034,23.78
2,2025-06-03T10:57:44.140034,20.78
2,2025-06-03T10:57:45.140034,17.18
2,2025-06-03T10:57:46.140034,15.95
2,2025-06-03T10:57:47.140034,14.45
2,2025-06-03T10:57:48.140034,12.04
2,2025-06-03T10:57:49.140034,8.2
2,2025-06-03T10:57:50.140034,5.93
2,2025-06-03T10:57:51.140034,4.21
2,2025-06-03T10:57:52.140034,2.91
2,2025-06-03T10:57:53.140034,0.0
2,2025-06-03T10:57:54.140034,4.15
2,2025-06-03T10:57:55.140034,6.89
2,2025-06-03T10:57:56.140034,11.33
2,2025-06-03T10:57:57.140034,14.22
2,2025-06-03T10:57:58.140034,18.38
2,2025-06-03T10:57:59.140034,22.42
2,2025-06-03T10:58:00.140034,26.79
2,2025-06-03T10:58:01.140034,29.69
2,2025-06-03T10:58:02.140034,33.04
2,2025-06-03T10:58:03.140034,30.3
2,2025-06-03T10:58:04.140034,28.3
2,2025-06-03T10:58:05.140034,31.88
2,2025-06-03T10:58:06.140034,30.6
2,2025-06-03T10:58:07.140034,28.71
2,2025-06-03T10:58:08.140034,33.14
2,2025-06-03T10:58:09.140034,30.58
2,2025-06-03T10:58:10.140034,27.68
2,2025-06-03T10:58:11.140034,30.81
2,2025-06-03T10:58:12.140034,28.05
2,2025-06-03T10:58:13.140034,31.3
2,2025-06-03T10:58:14.140034,34.1
2,2025-06-03T10:58:15.140034,37.13
2,2025-06-03T10:58:16.140034,40.91
2,2025-06-03T10:58:17.140034,43.94
2,2025-06-03T10:58:18.140034,46.5
2,2025-06-03T10:58:19.140034,49.21
2,2025-06-03T10:58:20.140034,52.53
2,2025-06-03T10:58:21.140034,51.21
2,2025-06-03T10:58:22.140034,47.79
2,2025-06-03T10:58:23.140034,50.67
2,2025-06-03T10:58:24.140034,48.08
2,2025-06-03T10:58:25.140034,51.56
2,2025-06-03T10:58:26.140034,49.0
2,2025-06-03T10:58:27.140034,52.38
2,2025-06-03T10:58:28.140034,48.57
2,2025-06-03T10:58:29.140034,52.45
2,2025-06-03T10:58:30.140034,51.21
2,2025-06-03T10:58:31.140034,50.07
2,2025-06-03T10:58:32.140034,48.46
2,2025-06-03T10:58:33.140034,52.17
2,2025-06-03T10:58:34.140034,48.96
2,2025-06-03T10:58:35.140034,51.61
2,2025-06-03T10:58:36.140034,55.9
2,2025-06-03T10:58:37.140034,59.22
2,2025-06-03T10:58:38.140034,62.52
2,2025-06-03T10:58:39.140034,65.62
2,2025-06-03T10:58:40.140034,69.64
2,2025-06-03T10:58:41.140034,73.41
2,2025-06-03T10:58:42.140034,71.33
2,2025-06-03T10:58:43.140034,69.25
2,2025-06-03T10:58:44.140034,72.15
2,2025-06-03T10:58:45.140034,69.99
2,2025-06-03T10:58:46.140034,73.48
2,2025-06-03T10:58:47.140034,72.06
2,2025-06-03T10:58:48.140034,70.05
2,2025-06-03T10:58:49.140034,66.73
2,2025-06-03T10:58:50.140034,71.04
2,2025-06-03T10:58:51.140034,68.76
2,2025-06-03T10:58:52.140034,71.59
2,2025-06-03T10:58:53.140034,69.47
2,2025-06-03T10:58:54.140034,72.73
2,2025-06-03T10:58:55.140034,70.77
2,2025-06-03T10:58:56.140034,73.64
2,2025-06-03T10:58:57.140034,78.0
2,2025-06-03T10:58:58.140034,81.93
2,2025-06-03T10:58:59.140034,86.14
2,2025-06-03T10:59:00.140034,90.03
2,2025-06-03T10:59:01.140034,93.69
2,2025-06-03T10:59:02.140034,97.73
2,2025-06-03T10:59:03.140034,102.09
2,2025-06-03T10:59:04.140034,99.34
2,2025-06-03T10:59:05.140034,103.83
2,2025-06-03T10:59:06.140034,101.6
2,2025-06-03T10:59:07.140034,100.21
2,2025-06-03T10:59:08.140034,96.64
2,2025-06-03T10:59:09.140034,99.94
2,2025-06-03T10:59:10.140034,103.96
2,2025-06-03T10:59:11.140034,100.76
2,2025-06-03T10:59:12.140034,97.54
2,2025-06-03T10:59:13.140034,101.1
2,2025-06-03T10:59:14.140034,98.43
2,2025-06-03T10:59:15.140034,101.11
2,2025-06-03T10:59:16.140034,97.56
2,2025-06-03T10:59:17.140034,95.59
2,2025-06-03T10:59:18.140034,93.26
2,2025-06-03T10:59:19.140034,89.76
2,2025-06-03T10:59:20.140034,88.73
2,2025-06-03T10:59:21.140034,85.77
2,2025-06-03T10:59:22.140034,84.68
2,2025-06-03T10:59:23.140034,83.66
2,2025-06-03T10:59:24.140034,82.62
2,2025-06-03T10:59:25.140034,78.78
2,2025-06-03T10:59:26.140034,74.83
2,2025-06-03T10:59:27.140034,73.82
2,2025-06-03T10:59:28.140034,70.4
2,2025-06-03T10:59:29.140034,69.28
2,2025-06-03T10:59:30.140034,68.23
2,2025-06-03T10:59:31.140034,66.52
2,2025-06-03T10:59:32.140034,63.12
2,2025-06-03T10:59:33.140034,61.57
2,2025-06-03T10:59:34.140034,58.77
2,2025-06-03T10:59:35.140034,56.96
2,2025-06-03T10:59:36.140034,54.06
2,2025-06-03T10:59:37.140034,52.5
2,2025-06-03T10:59:38.140034,51.02
2,2025-06-03T10:59:39.140034,47.62
2,2025-06-03T10:59:40.140034,45.34
2,2025-06-03T10:59:41.140034,43.54
2,2025-06-03T10:59:42.140034,40.63
2,2025-06-03T10:59:43.140034,36.81
2,2025-06-03T10:59:44.140034,32.99
2,2025-06-03T10:59:45.140034,31.22
2,2025-06-03T10:59:46.140034,30.08
2,2025-06-03T10:59:47.140034,28.73
2,2025-06-03T10:59:48.140034,25.5
2,2025-06-03T10:59:49.140034,23.76
2,2025-06-03T10:59:50.140034,21.45
2,2025-06-03T10:59:51.140034,17.77
2,2025-06-03T10:59:52.140034,15.68
2,2025-06-03T10:59:53.140034,13.83
2,2025-06-03T10:59:54.140034,10.23
2,2025-06-03T10:59:55.140034,8.64
2,2025-06-03T10:59:56.140034,7.15
2,2025-06-03T10:59:57.140034,5.8
2,2025-06-03T10:59:58.140034,4.0
2,2025-06-03T10:59:59.140034,0.83
2,2025-06-03T11:00:00.140034,3.97
2,2025-06-03T11:00:01.140034,7.27
2,2025-06-03T11:00:02.140034,11.41
2,2025-06-03T11:00:03.140034,15.76
2,2025-06-03T11:00:04.140034,18.46
2,2025-06-03T11:00:05.140034,22.05
2,2025-06-03T11:00:06.140034,26.42
2,2025-06-03T11:00:07.140034,29.34
2,2025-06-03T11:00:08.140034,33.65
2,2025-06-03T11:00:09.140034,29.73
2,2025-06-03T11:00:10.140034,32.6
2,2025-06-03T11:00:11.140034,29.33
2,2025-06-03T11:00:12.140034,31.92
2,2025-06-03T11:00:13.140034,30.09
2,2025-06-03T11:00:14.140034,28.15
2,2025-06-03T11:00:15.140034,31.45
2,2025-06-03T11:00:16.140034,30.0
2,2025-06-03T11:00:17.140034,33.22
2,2025-06-03T11:00:18.140034,31.05
2,2025-06-03T11:00:19.140034,27.11
2,2025-06-03T11:00:20.140034,31.18
2,2025-06-03T11:00:21.140034,33.69
2,2025-06-03T11:00:22.140034,37.43
2,2025-06-03T11:00:23.140034,41.44
2,2025-06-03T11:00:24.140034,44.8
2,2025-06-03T11:00:25.140034,47.47
2,2025-06-03T11:00:26.140034,51.18
2,2025-06-03T11:00:27.140034,49.58
2,2025-06-03T11:00:28.140034,52.53
2,2025-06-03T11:00:29.140034,50.66
2,2025-06-03T11:00:30.140034,48.02
2,2025-06-03T11:00:31.140034,51.15
2,2025-06-03T11:00:32.140034,48.8
2,2025-06-03T11:00:33.140034,52.19
2,2025-06-03T11:00:34.140034,48.43
2,2025-06-03T11:00:35.140034,51.77
2,2025-06-03T11:00:36.140034,49.69
2,2025-06-03T11:00:37.140034,52.45
2,2025-06-03T11:00:38.140034,48.72
2,2025-06-03T11:00:39.140034,51.61
2,2025-06-03T11:00:40.140034,48.05
2,2025-06-03T11:00:41.140034,51.76
2,2025-06-03T11:00:42.140034,55.78
2,2025-06-03T11:00:43.140034,60.1
2,2025-06-03T11:00:44.140034,64.42
2,2025-06-03T11:00:45.140034,67.13
2,2025-06-03T11:00:46.140034,71.36
2,2025-06-03T11:00:47.140034,69.55
2,2025-06-03T11:00:48.140034,73.41
2,2025-06-03T11:00:49.140034,72.15
2,2025-06-03T11:00:50.140034,68.48
2,2025-06-03T11:00:51.140034,71.35
2,2025-06-03T11:00:52.140034,67.44
2,2025-06-03T11:00:53.140034,71.59
2,2025-06-03T11:00:54.140034,69.78
2,2025-06-03T11:00:55.140034,73.12
2,2025-06-03T11:00:56.140034,69.17
2,2025-06-03T11:00:57.140034,73.37
2,2025-06-03T11:00:58.140034,71.77
2,2025-06-03T11:00:59.140034,68.26
2,2025-06-03T11:01:00.140034,71.68
2,2025-06-03T11:01:01.140034,68.41
2,2025-06-03T11:01:02.140034,72.78
2,2025-06-03T11:01:03.140034,75.5
2,2025-06-03T11:01:04.140034,78.81
2,2025-06-03T11:01:05.140034,83.11
2,2025-06-03T11:01:06.140034,85.88
2,2025-06-03T11:01:07.140034,89.74
2,2025-06-03T11:01:08.140034,92.51
2,2025-06-03T11:01:09.140034,95.66
2,2025-06-03T11:01:10.140034,98.93
2,2025-06-03T11:01:11.140034,103.35
2,2025-06-03T11:01:12.140034,99.63
2,2025-06-03T11:01:13.140034,102.31
2,2025-06-03T11:01:14.140034,98.37
2,2025-06-03T11:01:15.140034,101.53
2,2025-06-03T11:01:16.140034,100.45
2,2025-06-03T11:01:17.140034,98.54
2,2025-06-03T11:01:18.140034,101.27
2,2025-06-03T11:01:19.140034,98.39
2,2025-06-03T11:01:20.140034,102.28
2,2025-06-03T11:01:21.140034,100.04
2,2025-06-03T11:01:22.140034,96.95
2,2025-06-03T11:01:23.140034,93.44
2,2025-06-03T11:01:24.140034,90.85
2,2025-06-03T11:01:25.140034,86.87
2,2025-06-03T11:01:26.140034,83.26
2,2025-06-03T11:01:27.140034,81.09
2,2025-06-03T11:01:28.140034,79.69
2,2025-06-03T11:01:29.140034,78.58
2,2025-06-03T11:01:30.140034,77.54
2,2025-06-03T11:01:31.140034,75.2
2,2025-06-03T11:01:32.140034,74.03
2,2025-06-03T11:01:33.140034,72.44
2,2025-06-03T11:01:34.140034,70.76
2,2025-06-03T11:01:35.140034,68.34
2,2025-06-03T11:01:36.140034,66.32
2,2025-06-03T11:01:37.140034,63.76
2,2025-06-03T11:01:38.140034,61.09
2,2025-06-03T11:01:39.140034,58.83
2,2025-06-03T11:01:40.140034,56.51
2,2025-06-03T11:01:41.140034,55.15
2,2025-06-03T11:01:42.140034,51.48
2,2025-06-03T11:01:43.140034,47.69
2,2025-06-03T11:01:44.140034,46.11
2,2025-06-03T11:01:45.140034,45.01
2,2025-06-03T11:01:46.140034,43.83
2,2025-06-03T11:01:47.140034,42.11
2,2025-06-03T11:01:48.140034,39.82
2,2025-06-03T11:01:49.140034,37.96
2,2025-06-03T11:01:50.140034,34.4
2,2025-06-03T11:01:51.140034,32.89
2,2025-06-03T11:01:52.140034,31.77
2,2025-06-03T11:01:53.140034,28.4
2,2025-06-03T11:01:54.140034,24.6
2,2025-06-03T11:01:55.140034,21.03
2,2025-06-03T11:01:56.140034,17.11
2,2025-06-03T11:01:57.140034,13.14
2,2025-06-03T11:01:58.140034,11.83
2,2025-06-03T11:01:59.140034,8.04
2,2025-06-03T11:02:00.140034,6.66
2,2025-06-03T11:02:01.140034,5.52
2,2025-06-03T11:02:02.140034,2.1
2,2025-06-03T11:02:03.140034,0.18
2,2025-06-03T11:02:04.140034,0.0
2,2025-06-03T11:02:05.140034,0.0
2,2025-06-03T11:02:06.140034,4.44
2,2025-06-03T11:02:07.140034,8.11
2,2025-06-03T11:02:08.140034,12.21
2,2025-06-03T11:02:09.140034,16.2
2,2025-06-03T11:02:10.140034,19.16
2,2025-06-03T11:02:11.140034,21.9
2,2025-06-03T11:02:12.140034,26.02
2,2025-06-03T11:02:13.140034,29.47
2,2025-06-03T11:02:14.140034,32.08
2,2025-06-03T11:02:15.140034,28.66
2,2025-06-03T11:02:16.140034,33.05
2,2025-06-03T11:02:17.140034,29.51
2,2025-06-03T11:02:18.140034,32.16
2,2025-06-03T11:02:19.140034,30.11
2,2025-06-03T11:02:20.140034,26.4
2,2025-06-03T11:02:21.140034,29.67
2,2025-06-03T11:02:22.140034,33.0
2,2025-06-03T11:02:23.140034,31.04
2,2025-06-03T11:02:24.140034,29.76
2,2025-06-03T11:02:25.140034,34.2
2,2025-06-03T11:02:26.140034,38.29
2,2025-06-03T11:02:27.140034,42.76
2,2025-06-03T11:02:28.140034,46.11
2,2025-06-03T11:02:29.140034,49.79
2,2025-06-03T11:02:30.140034,54.04
2,2025-06-03T11:02:31.140034,50.47
2,2025-06-03T11:02:32.140034,46.7
2,2025-06-03T11:02:33.140034,50.8
2,2025-06-03T11:02:34.140034,49.28
2,2025-06-03T11:02:35.140034,52.03
2,2025-06-03T11:02:36.140034,50.01
2,2025-06-03T11:02:37.140034,47.07
2,2025-06-03T11:02:38.140034,50.8
2,2025-06-03T11:02:39.140034,48.63
2,2025-06-03T11:02:40.140034,52.25
2,2025-06-03T11:02:41.140034,48.71
2,2025-06-03T11:02:42.140034,51.63
2,2025-06-03T11:02:43.140034,47.85
2,2025-06-03T11:02:44.140034,52.33
2,2025-06-03T11:02:45.140034,50.96
2,2025-06-03T11:02:46.140034,48.83
2,2025-06-03T11:02:47.140034,51.48
2,2025-06-03T11:02:48.140034,54.97
2,2025-06-03T11:02:49.140034,58.63
2,2025-06-03T11:02:50.140034,63.05
2,2025-06-03T11:02:51.140034,66.63
2,2025-06-03T11:02:52.140034,69.45
2,2025-06-03T11:02:53.140034,72.45
2,2025-06-03T11:02:54.140034,68.67
2,2025-06-03T11:02:55.140034,72.04
2,2025-06-03T11:02:56.140034,68.05
2,2025-06-03T11:02:57.140034,71.98
2,2025-06-03T11:02:58.140034,69.52
2,2025-06-03T11:02:59.140034,72.67
2,2025-06-03T11:03:00.140034,69.45
2,2025-06-03T11:03:01.140034,73.04
2,2025-06-03T11:03:02.140034,69.27
2,2025-06-03T11:03:03.140034,73.1
2,2025-06-03T11:03:04.140034,71.59
2,2025-06-03T11:03:05.140034,68.45
2,2025-06-03T11:03:06.140034,71.62
2,2025-06-03T11:03:07.140034,69.05
2,2025-06-03T11:03:08.140034,71.65
2,2025-06-03T11:03:09.140034,75.14
2,2025-06-03T11:03:10.140034,78.46
2,2025-06-03T11:03:11.140034,81.99
2,2025-06-03T11:03:12.140034,86.43
2,2025-06-03T11:03:13.140034,89.91
2,2025-06-03T11:03:14.140034,93.61
2,2025-06-03T11:03:15.140034,97.68
2,2025-06-03T11:03:16.140034,101.47
2,2025-06-03T11:03:17.140034,98.61
2,2025-06-03T11:03:18.140034,101.41
2,2025-06-03T11:03:19.140034,99.6
2,2025-06-03T11:03:20.140034,103.52
2,2025-06-03T11:03:21.140034,101.81
2,2025-06-03T11:03:22.140034,98.8
2,2025-06-03T11:03:23.140034,102.6
2,2025-06-03T11:03:24.140034,100.98
2,2025-06-03T11:03:25.140034,98.96
2,2025-06-03T11:03:26.140034,102.15
2,2025-06-03T11:03:27.140034,100.29
2,2025-06-03T11:03:28.140034,98.27
2,2025-06-03T11:03:29.140034,96.61
2,2025-06-03T11:03:30.140034,94.35
2,2025-06-03T11:03:31.140034,91.84
2,2025-06-03T11:03:32.140034,89.53
2,2025-06-03T11:03:33.140034,85.74
2,2025-06-03T11:03:34.140034,82.47
2,2025-06-03T11:03:35.140034,79.29
2,2025-06-03T11:03:36.140034,76.05
2,2025-06-03T11:03:37.140034,74.19
2,2025-06-03T11:03:38.140034,70.29
2,2025-06-03T11:03:39.140034,66.57
2,2025-06-03T11:03:40.140034,65.54
2,2025-06-03T11:03:41.140034,63.32
2,2025-06-03T11:03:42.140034,62.14
2,2025-06-03T11:03:43.140034,60.76
2,2025-06-03T11:03:44.140034,59.5
2,2025-06-03T11:03:45.140034,57.83
2,2025-06-03T11:03:46.140034,55.74
2,2025-06-03T11:03:47.140034,53.93
2,2025-06-03T11:03:48.140034,50.99
2,2025-06-03T11:03:49.140034,48.14
2,2025-06-03T11:03:50.140034,45.04
2,2025-06-03T11:03:51.140034,43.41
2,2025-06-03T11:03:52.140034,39.44
2,2025-06-03T11:03:53.140034,37.53
2,2025-06-03T11:03:54.140034,35.41
2,2025-06-03T11:03:55.140034,32.48
2,2025-06-03T11:03:56.140034,28.6
2,2025-06-03T11:03:57.140034,27.0
2,2025-06-03T11:03:58.140034,23.34
2,2025-06-03T11:03:59.140034,19.45
2,2025-06-03T11:04:00.140034,18.18
2,2025-06-03T11:04:01.140034,15.84
2,2025-06-03T11:04:02.140034,14.37
2,2025-06-03T11:04:03.140034,10.57
2,2025-06-03T11:04:04.140034,8.52
2,2025-06-03T11:04:05.140034,7.43
2,2025-06-03T11:04:06.140034,6.27
2,2025-06-03T11:04:07.140034,4.31
2,2025-06-03T11:04:08.140034,2.58
2,2025-06-03T11:04:09.140034,1.22
2,2025-06-03T11:04:10.140034,0.0
2,2025-06-03T11:04:11.140034,0.0
2,2025-06-03T11:04:12.140034,3.29
2,2025-06-03T11:04:13.140034,6.65
2,2025-06-03T11:04:14.140034,10.06
2,2025-06-03T11:04:15.140034,13.71
2,2025-06-03T11:04:16.140034,17.54
2,2025-06-03T11:04:17.140034,21.99
2,2025-06-03T11:04:18.140034,25.63
2,2025-06-03T11:04:19.140034,29.64
2,2025-06-03T11:04:20.140034,33.64
2,2025-06-03T11:04:21.140034,31.55
2,2025-06-03T11:04:22.140034,30.39
2,2025-06-03T11:04:23.140034,29.25
2,2025-06-03T11:04:24.140034,33.44
2,2025-06-03T11:04:25.140034,31.8
2,2025-06-03T11:04:26.140034,29.3
2,2025-06-03T11:04:27.140034,33.67
2,2025-06-03T11:04:28.140034,30.83
2,2025-06-03T11:04:29.140034,26.95
2,2025-06-03T11:04:30.140034,29.95
2,2025-06-03T11:04:31.140034,33.99
2,2025-06-03T11:04:32.140034,37.95
2,2025-06-03T11:04:33.140034,41.46
2,2025-06-03T11:04:34.140034,45.36
2,2025-06-03T11:04:35.140034,49.0
2,2025-06-03T11:04:36.140034,52.91
2,2025-06-03T11:04:37.140034,51.49
2,2025-06-03T11:04:38.140034,48.22
2,2025-06-03T11:04:39.140034,50.93
2,2025-06-03T11:04:40.140034,47.48
2,2025-06-03T11:04:41.140034,51.89
2,2025-06-03T11:04:42.140034,50.46
2,2025-06-03T11:04:43.140034,46.47
2,2025-06-03T11:04:44.140034,50.62
2,2025-06-03T11:04:45.140034,46.79
2,2025-06-03T11:04:46.140034,50.62
2,2025-06-03T11:04:47.140034,49.28
2,2025-06-03T11:04:48.140034,52.4
2,2025-06-03T11:04:49.140034,48.84
2,2025-06-03T11:04:50.140034,51.85
2,2025-06-03T11:04:51.140034,50.07
2,2025-06-03T11:04:52.140034,46.12
2,2025-06-03T11:04:53.140034,49.38
2,2025-06-03T11:04:54.140034,52.57
2,2025-06-03T11:04:55.140034,56.31
2,2025-06-03T11:04:56.140034,60.32
